 Note: The transition dipole moments reported below only correspond to spatial part, the spin part is not taken into account!

 Transition magnetic dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)
    54   149    -0.0000231    -0.0000138     0.0000000     3.61110
    54   150     0.0000000    -0.0000000    -0.2405814     3.62490
    54   151    -0.0000000     0.0000000     0.5088414     3.63470
    54   152    -0.0000000     0.0000000    -0.0000003     3.66680
    54   153     0.0020125    -0.0032607     0.0000000     3.70920
    54   154     0.0000000    -0.0000000    -0.0000458     3.74170
    54   155     0.0000725    -0.0001170    -0.0000000     3.74210
    54   156     0.0000000    -0.0000000    -0.3281058     3.77970
    54   157    -0.0000000     0.0000000     0.0000001     3.82360
    54   158    -0.0000000    -0.0000000    -0.0018716     3.82940
    54   159    -0.0000092     0.0000149     0.0000000     3.84820
    54   160     0.0000000    -0.0000000    -0.0000503     3.88470
    54   161    -0.0000000     0.0000000    -0.0000012     3.90260
    54   162     0.0000000     0.0000000     0.0000136     3.92790
    54   163    -0.0000000     0.0000000    -0.0000020     3.94870
    54   164    -0.0000497    -0.0000306    -0.0000000     3.97680
    54   165     0.0165851     0.0102348     0.0000000     4.00600
    54   166    -0.0000000     0.0000000    -0.0000006     4.01620
    54   167    -0.0000000    -0.0000000     0.0317359     4.01740
    54   168     0.0025069    -0.0040587     0.0000000     4.02540
    54   169    -0.0000000     0.0000000    -0.0001753     4.07040
    54   170    -0.0000000    -0.0000000    -0.1198579     4.09180
    54   171    -0.0000000    -0.0000000    -0.0578141     4.10450
    54   172     0.0000000    -0.0000000    -0.4660061     4.10470
    54   173    -0.0000000     0.0000000    -0.0001260     4.11800
    54   174    -0.0000516    -0.0000318     0.0000000     4.15730
    54   175     0.0000000    -0.0000000    -0.0000002     4.24150
    54   176     0.0000000     0.0000000    -0.0025265     4.26480
    54   177     0.0001431    -0.0002325     0.0000000     4.28040
    54   178    -0.0000000     0.0000000    -0.0000189     4.35380
    54   179    -0.0000013    -0.0000008     0.0000000     4.41080
    54   180    -0.0025139     0.0040708     0.0000000     4.44980
    54   181     0.0000000    -0.0000000     0.0000062     4.45740
    54   182     0.0062357     0.0038550     0.0000000     4.46780
    54   183     0.0000000    -0.0000000     0.0000000     4.50810
    54   184    -0.0000000     0.0000000    -0.0000188     4.55030
    54   185     0.0000401     0.0000246     0.0000000     4.56010
    54   186     0.0000000    -0.0000000     0.0000026     4.60990
    54   187     0.0145933    -0.0236058    -0.0000000     4.61810
    54   188     0.0002040    -0.0003298    -0.0000000     4.63530
    54   189     0.0000000    -0.0000000     0.0001963     4.63810
    54   190    -0.0000376    -0.0000234    -0.0000000     4.69140
    54   191    -0.0000000     0.0000000    -0.0000037     4.70660
    54   192    -0.0025072    -0.0015386     0.0000000     4.74510
    54   193    -0.0000000     0.0000000    -0.0000005     4.77350
    54   194    -0.0000000     0.0000000    -0.0000060     4.79020
    54   195     0.0093313     0.0057769     0.0000000     4.79250
    54   196    -0.0000000     0.0000000    -0.0000089     4.80040
    54   197    -0.0000000     0.0000000    -0.0190289     4.80980
    54   198     0.0710498    -0.1149890     0.0000000     4.81450
    54   199    -0.0224658    -0.0138800    -0.0000000     4.82520
    54   200    -0.0000000     0.0000000     0.0000109     4.86410
    55    55    -0.0000000     0.0000000    -0.0000262     0.00000
    55    56    -0.0000000    -0.0000000     0.0000698     0.04710
    55    57     0.0213080     0.0133471     0.0000000     0.05490
    55    58     0.0000000    -0.0000000    -0.0000742     0.13590
    55    59     0.0120343    -0.0195118     0.0000000     0.21930
    55    60    -0.0000000     0.0000000    -0.0001317     0.22050
    55    61     0.0000646     0.0000399    -0.0000000     0.26200
    55    62     0.1025712     0.0633577     0.0000000     0.34690
    55    63     0.0000000    -0.0000000     0.0000020     0.43590
    55    64    -0.0000000    -0.0000000     0.0002476     0.48760
    55    65    -0.0000867     0.0001401    -0.0000000     0.50710
    55    66     0.0257997    -0.0416473    -0.0000000     0.54280
    55    67     0.0000000    -0.0000000    -0.0000001     0.58990
    55    68     0.0001605    -0.0002594     0.0000000     0.59290
    55    69     0.0000472    -0.0000761    -0.0000000     0.68420
    55    70     0.0000000    -0.0000000    -0.0001555     0.74080
    55    71    -0.0000000     0.0000000    -0.0011996     0.79150
    55    72    -0.0000000     0.0000000    -0.0000003     0.81680
    55    73    -0.0364659    -0.0225487    -0.0000000     0.84470
    55    74    -0.0077057    -0.0047119    -0.0000000     0.88030
    55    75    -0.0000000    -0.0000000     0.0000306     0.91760
    55    76    -0.0000000     0.0000000    -0.0002355     0.92340
    55    77     0.0000000     0.0000000    -0.0857302     0.92450
    55    78     0.0406673    -0.0658107     0.0000000     1.03190
    55    79     0.0000077    -0.0000064    -0.0000000     1.03370
    55    80    -0.0139227     0.0225137    -0.0000000     1.09780
    55    81    -0.1420701     0.2299443    -0.0000000     1.17910
    55    82    -0.0000000    -0.0000000    -0.0002192     1.24590
    55    83     0.0000366    -0.0000592    -0.0000000     1.29770
    55    84    -0.0027293    -0.0016862     0.0000000     1.31570
    55    85    -0.0000000     0.0000000    -0.0000001     1.31630
    55    86     0.1026601     0.0634135    -0.0000000     1.31710
    55    87    -0.0000000     0.0000000     0.0000051     1.31740
    55    88    -0.0000000     0.0000000     0.0000060     1.32740
    55    89     0.0000000     0.0000000    -0.0011522     1.35630
    55    90    -0.0000620    -0.0000383    -0.0000000     1.44030
    55    91    -0.0676388     0.1095535    -0.0000000     1.49110
    55    92    -0.0000000     0.0000000    -0.0000097     1.49980
    55    93     0.0000000     0.0000000    -0.0002991     1.50010
    55    94    -0.0795720    -0.0491747     0.0000000     1.56920
    55    95    -0.1774905     0.2875714    -0.0000000     1.60640
    55    96    -0.0000000    -0.0000000     0.0741990     1.61940
    55    97     0.0000000    -0.0000000     0.0000002     1.75450
    55    98     0.3941952     0.2435772    -0.0000000     1.78660
    55    99    -0.0000712     0.0000809     0.0000000     1.78990
    55   100     0.0011287     0.0006972     0.0000000     1.80970
    55   101    -0.0001778     0.0002882     0.0000000     1.81440
    55   102     0.0000000    -0.0000000     0.0000002     1.81710
    55   103     0.0000000     0.0000000    -0.0000003     1.83270
    55   104     0.0000000     0.0000000     0.0003165     1.87630
    55   105     0.0000488    -0.0000790    -0.0000000     1.91720
    55   106    -0.1455271    -0.0898546     0.0000000     2.01940
    55   107    -0.0275663    -0.0170028     0.0000000     2.10090
    55   108     0.0000000     0.0000000    -0.0001922     2.12830
    55   109    -0.0000000     0.0000000     0.0000002     2.12860
    55   110     0.0000598     0.0000373    -0.0000000     2.14150
    55   111    -0.0000099    -0.0000060     0.0000000     2.15140
    55   112    -0.0000676    -0.0000419     0.0000000     2.19910
    55   113    -0.0000000     0.0000000    -0.5321009     2.23430
    55   114    -0.0000000     0.0000000     0.0004260     2.24690
    55   115     0.0042887     0.0026698    -0.0000000     2.28810
    55   116     0.0000000    -0.0000000     0.0006748     2.35450
    55   117    -0.0658773     0.1066327     0.0000000     2.36280
    55   118    -0.0003052     0.0004939    -0.0000000     2.37940
    55   119     0.0781194    -0.1264018     0.0000000     2.38500
    55   120     0.0000000     0.0000000    -0.2411919     2.39160
    55   121    -0.2195713     0.3553383     0.0000000     2.43790
    55   122    -0.0000000     0.0000000    -0.0000043     2.53270
    55   123    -0.0001194     0.0001930    -0.0000000     2.55300
    55   124    -0.0000000    -0.0000000     0.0956608     2.59260
    55   125    -0.0000000     0.0000000    -0.0000434     2.59270
    55   126    -0.0000000     0.0000000     0.0000010     2.70250
    55   127     0.0000000    -0.0000000    -0.0000103     2.70380
    55   128     0.0000000     0.0000000     0.0212190     2.78570
    55   129     0.0000382     0.0000236    -0.0000000     2.81840
    55   130     0.0000538     0.0000338     0.0000000     2.82940
    55   131    -0.0000000     0.0000000     0.0000059     2.87870
    55   132    -0.0001168     0.0001883    -0.0000000     2.90060
    55   133     0.0000000     0.0000000    -0.0000010     2.90610
    55   134     0.0000000    -0.0000000    -0.0000402     3.07040
    55   135     0.0000000    -0.0000000    -0.0794012     3.08750
    55   136    -0.0000000    -0.0000000    -0.0008573     3.10340
    55   137     0.0953041    -0.1542552    -0.0000000     3.14910
    55   138    -0.0000047    -0.0000030    -0.0000000     3.17730
    55   139    -0.0000000     0.0000000     0.0000789     3.17960
    55   140     0.0000722     0.0000446     0.0000000     3.37310
    55   141    -0.0000000     0.0000000    -0.0000130     3.37690
    55   142    -0.0000000     0.0000000     0.0638582     3.39850
    55   143    -0.0099763    -0.0061703     0.0000000     3.40080
    55   144    -0.0000000     0.0000000     0.0000561     3.41370
    55   145     0.0000000    -0.0000000     0.0000459     3.42930
    55   146     0.0000579    -0.0000928     0.0000000     3.43090
    55   147     0.0103637    -0.0167600     0.0000000     3.48700
    55   148     0.0000000    -0.0000000     0.0310711     3.49590
    55   149     0.0000006     0.0000000    -0.0000000     3.53950
    55   150    -0.0000000     0.0000000     0.1377327     3.55330
    55   151     0.0000000    -0.0000000    -0.3379207     3.56310
    55   152     0.0000000    -0.0000000     0.0000003     3.59520
    55   153     0.0465432    -0.0753328    -0.0000000     3.63760
    55   154     0.0000000     0.0000000     0.0001990     3.67010
    55   155     0.0001052    -0.0001696    -0.0000000     3.67050
    55   156    -0.0000000     0.0000000     0.2157601     3.70810
    55   157    -0.0000000    -0.0000000     0.0000012     3.75200
    55   158     0.0000000     0.0000000     0.0011611     3.75780
    55   159    -0.0000117     0.0000188     0.0000000     3.77660
    55   160    -0.0000000     0.0000000     0.0000458     3.81310
    55   161    -0.0000000    -0.0000000     0.0000010     3.83100
    55   162     0.0000000    -0.0000000    -0.0000329     3.85630
    55   163     0.0000000    -0.0000000     0.0000001     3.87710
    55   164    -0.0000368    -0.0000226    -0.0000000     3.90520
    55   165     0.0073156     0.0044943    -0.0000000     3.93440
    55   166     0.0000000    -0.0000000     0.0000001     3.94460
    55   167     0.0000000     0.0000000    -0.0459015     3.94580
    55   168    -0.0142527     0.0230622     0.0000000     3.95380
    55   169     0.0000000    -0.0000000    -0.0000135     3.99880
    55   170    -0.0000000    -0.0000000    -0.0109200     4.02020
    55   171    -0.0000000    -0.0000000     0.0372121     4.03290
    55   172    -0.0000000    -0.0000000     0.2983535     4.03310
    55   173     0.0000000    -0.0000000     0.0000539     4.04640
    55   174    -0.0001778    -0.0001097     0.0000000     4.08570
    55   175    -0.0000000    -0.0000000     0.0000004     4.16990
    55   176    -0.0000000    -0.0000000    -0.0063640     4.19320
    55   177     0.0002170    -0.0003525     0.0000000     4.20880
    55   178     0.0000000    -0.0000000     0.0000256     4.28220
    55   179    -0.0000326    -0.0000202     0.0000000     4.33920
    55   180    -0.0062826     0.0101696     0.0000000     4.37820
    55   181    -0.0000000     0.0000000     0.0000573     4.38580
    55   182     0.0101550     0.0062811    -0.0000000     4.39620
    55   183    -0.0000000     0.0000000    -0.0000001     4.43650
    55   184     0.0000000    -0.0000000     0.0000033     4.47870
    55   185     0.0000241     0.0000149    -0.0000000     4.48850
    55   186    -0.0000000     0.0000000    -0.0000151     4.53830
    55   187     0.0041187    -0.0066728     0.0000000     4.54650
    55   188     0.0000117    -0.0000191     0.0000000     4.56370
    55   189    -0.0000000     0.0000000    -0.0002260     4.56650
    55   190    -0.0000187    -0.0000117    -0.0000000     4.61980
    55   191     0.0000000    -0.0000000     0.0000003     4.63500
    55   192     0.0014994     0.0009413     0.0000000     4.67350
    55   193     0.0000000    -0.0000000     0.0000003     4.70190
    55   194     0.0000000     0.0000000     0.0001082     4.71860
    55   195    -0.0023387    -0.0014291    -0.0000000     4.72090
    55   196     0.0000000    -0.0000000     0.0000187     4.72880
    55   197    -0.0000000    -0.0000000     0.0146202     4.73820
    55   198    -0.0173795     0.0280993    -0.0000000     4.74290
    55   199    -0.0002901    -0.0001794    -0.0000000     4.75360
    55   200     0.0000000    -0.0000000    -0.0000062     4.79250
    56    56    -0.0000000    -0.0000000     0.0000026     0.00000
    56    57     0.0003803    -0.0006155     0.0000000     0.00780
    56    58     0.0000000    -0.0000000     0.0000772     0.08880
    56    59     0.0000416     0.0000258    -0.0000000     0.17220
    56    60     0.0000000    -0.0000000     0.0005159     0.17340
    56    61    -0.0182349     0.0295098    -0.0000000     0.21490
    56    62     0.0001771    -0.0002866     0.0000000     0.29980
    56    63    -0.0000000    -0.0000000    -0.0000767     0.38880
    56    64     0.0000000     0.0000000    -0.0000005     0.44050
    56    65     0.0140254     0.0086652     0.0000000     0.46000
    56    66    -0.0001431    -0.0000884    -0.0000000     0.49570
    56    67    -0.0000000    -0.0000000     0.0263533     0.54280
    56    68     0.0086150     0.0053243     0.0000000     0.54580
    56    69     0.0379794     0.0234659     0.0000000     0.63710
    56    70     0.0000000     0.0000000     0.0000016     0.69370
    56    71     0.0000000     0.0000000     0.0000043     0.74440
    56    72     0.0000000     0.0000000    -0.0958774     0.76970
    56    73    -0.0000685     0.0001110     0.0000000     0.79760
    56    74     0.0000491    -0.0000795     0.0000000     0.83320
    56    75     0.0000000    -0.0000000    -0.0000044     0.87050
    56    76    -0.0000000    -0.0000000     0.0000736     0.87630
    56    77    -0.0000000     0.0000000    -0.0000001     0.87740
    56    78    -0.0001415    -0.0000874    -0.0000000     0.98480
    56    79     0.0064011    -0.0103542     0.0000000     0.98660
    56    80    -0.0002096    -0.0001299    -0.0000000     1.05070
    56    81    -0.0000074    -0.0000046     0.0000000     1.13200
    56    82    -0.0000000     0.0000000    -0.0000078     1.19880
    56    83    -0.0098346    -0.0060820     0.0000000     1.25060
    56    84     0.0094555    -0.0152907     0.0000000     1.26860
    56    85    -0.0000000    -0.0000000     0.4120785     1.26920
    56    86     0.0002554    -0.0004133    -0.0000000     1.27000
    56    87    -0.0000000    -0.0000000     0.0018582     1.27030
    56    88     0.0000000     0.0000000    -0.0024543     1.28030
    56    89     0.0000000    -0.0000000     0.0000004     1.30920
    56    90     0.0014879    -0.0024091     0.0000000     1.39320
    56    91    -0.0001162    -0.0000718     0.0000000     1.44400
    56    92     0.0000000     0.0000000    -0.0171521     1.45270
    56    93    -0.0000000    -0.0000000     0.0008227     1.45300
    56    94     0.0001813    -0.0002940     0.0000000     1.52210
    56    95    -0.0003574    -0.0002208     0.0000000     1.55930
    56    96     0.0000000     0.0000000     0.0000000     1.57230
    56    97     0.0000000    -0.0000000    -0.0509577     1.70740
    56    98    -0.0000031     0.0000055     0.0000000     1.73950
    56    99    -0.0041276    -0.0025489    -0.0000000     1.74280
    56   100     0.0101141    -0.0163704     0.0000000     1.76260
    56   101     0.0030293     0.0018526    -0.0000000     1.76730
    56   102     0.0000000     0.0000000     0.0056026     1.77000
    56   103    -0.0000000    -0.0000000    -0.0235238     1.78560
    56   104    -0.0000000    -0.0000000     0.0000030     1.82920
    56   105    -0.0017075    -0.0010547    -0.0000000     1.87010
    56   106     0.0000353    -0.0000571    -0.0000000     1.97230
    56   107    -0.0000123     0.0000200    -0.0000000     2.05380
    56   108     0.0000000    -0.0000000     0.0000757     2.08120
    56   109     0.0000000     0.0000000     0.0541710     2.08150
    56   110     0.0129287    -0.0209300    -0.0000000     2.09440
    56   111    -0.0267454     0.0433432     0.0000000     2.10430
    56   112    -0.0100817     0.0163090     0.0000000     2.15200
    56   113     0.0000000    -0.0000000     0.0000001     2.18720
    56   114     0.0000000    -0.0000000     0.0000025     2.19980
    56   115     0.0000028    -0.0000045     0.0000000     2.24100
    56   116     0.0000000    -0.0000000    -0.0000000     2.30740
    56   117     0.0001038     0.0000641    -0.0000000     2.31570
    56   118     0.3605067     0.2227375     0.0000000     2.33230
    56   119     0.0020865     0.0012891    -0.0000000     2.33790
    56   120    -0.0000000     0.0000000    -0.0000001     2.34450
    56   121     0.0002000     0.0001236    -0.0000000     2.39080
    56   122    -0.0000000     0.0000000    -0.0000946     2.48560
    56   123    -0.0165824    -0.0102394     0.0000000     2.50590
    56   124     0.0000000     0.0000000    -0.0000076     2.54550
    56   125    -0.0000000    -0.0000000    -0.0127413     2.54560
    56   126    -0.0000000    -0.0000000    -0.0262903     2.65540
    56   127     0.0000000     0.0000000     0.0020560     2.65670
    56   128     0.0000000     0.0000000     0.0000002     2.73860
    56   129     0.0007110    -0.0011470    -0.0000000     2.77130
    56   130    -0.0347319     0.0562129     0.0000000     2.78230
    56   131    -0.0000000    -0.0000000    -0.0001546     2.83160
    56   132     0.0173618     0.0107336     0.0000000     2.85350
    56   133    -0.0000000    -0.0000000     0.0574617     2.85900
    56   134    -0.0000000    -0.0000000    -0.0000955     3.02330
    56   135     0.0000000     0.0000000     0.0000013     3.04040
    56   136    -0.0000000     0.0000000    -0.0000015     3.05630
    56   137    -0.0000379    -0.0000234    -0.0000000     3.10200
    56   138     0.1178270    -0.1906832    -0.0000000     3.13020
    56   139     0.0000000    -0.0000000     0.0001034     3.13250
    56   140     0.0016631    -0.0026936     0.0000000     3.32600
    56   141    -0.0000000    -0.0000000    -0.0002122     3.32980
    56   142    -0.0000000    -0.0000000    -0.0000006     3.35140
    56   143     0.0000020    -0.0000033    -0.0000000     3.35370
    56   144    -0.0000000    -0.0000000     0.0000020     3.36660
    56   145     0.0000000     0.0000000     0.0000541     3.38220
    56   146    -0.0149148    -0.0092152    -0.0000000     3.38380
    56   147     0.0000089     0.0000054     0.0000000     3.43990
    56   148     0.0000000     0.0000000    -0.0000014     3.44880
    56   149    -0.0049984     0.0080811     0.0000000     3.49240
    56   150     0.0000000    -0.0000000     0.0000030     3.50620
    56   151     0.0000000     0.0000000     0.0000011     3.51600
    56   152     0.0000000     0.0000000    -0.0325289     3.54810
    56   153    -0.0000987    -0.0000610     0.0000000     3.59050
    56   154    -0.0000000    -0.0000000    -0.0010710     3.62300
    56   155    -0.0086569    -0.0053501    -0.0000000     3.62340
    56   156     0.0000000    -0.0000000     0.0000002     3.66100
    56   157    -0.0000000    -0.0000000     0.1459762     3.70490
    56   158    -0.0000000     0.0000000     0.0000407     3.71070
    56   159    -0.0256283    -0.0158337     0.0000000     3.72950
    56   160     0.0000000    -0.0000000     0.0002106     3.76600
    56   161    -0.0000000    -0.0000000    -0.3252569     3.78390
    56   162     0.0000000    -0.0000000     0.0000760     3.80920
    56   163     0.0000000     0.0000000     0.1460001     3.83000
    56   164     0.0048511    -0.0078527    -0.0000000     3.85810
    56   165    -0.0000180     0.0000290    -0.0000000     3.88730
    56   166     0.0000000     0.0000000     0.1121225     3.89750
    56   167    -0.0000000    -0.0000000     0.0000019     3.89870
    56   168     0.0002782     0.0001718     0.0000000     3.90670
    56   169    -0.0000000     0.0000000     0.0002228     3.95170
    56   170    -0.0000000    -0.0000000    -0.0000005     3.97310
    56   171     0.0000000    -0.0000000    -0.0000033     3.98580
    56   172    -0.0000000     0.0000000     0.0000007     3.98600
    56   173    -0.0000000    -0.0000000    -0.0002272     3.99930
    56   174    -0.0018268     0.0029635    -0.0000000     4.03860
    56   175    -0.0000000    -0.0000000     0.0070419     4.12280
    56   176     0.0000000     0.0000000    -0.0000008     4.14610
    56   177    -0.0029407    -0.0018170    -0.0000000     4.16170
    56   178    -0.0000000    -0.0000000    -0.0000102     4.23510
    56   179     0.0052951    -0.0085689     0.0000000     4.29210
    56   180    -0.0000162    -0.0000100     0.0000000     4.33110
    56   181    -0.0000000     0.0000000    -0.0000006     4.33870
    56   182     0.0000202    -0.0000329     0.0000000     4.34910
    56   183     0.0000000    -0.0000000    -0.1124627     4.38940
    56   184    -0.0000000     0.0000000     0.0001124     4.43160
    56   185     0.0114288    -0.0185114    -0.0000000     4.44140
    56   186    -0.0000000     0.0000000     0.0000160     4.49120
    56   187    -0.0000713    -0.0000445     0.0000000     4.49940
    56   188     0.0042628     0.0026482    -0.0000000     4.51660
    56   189    -0.0000000     0.0000000    -0.0000036     4.51940
    56   190    -0.0202901     0.0328390    -0.0000000     4.57270
    56   191    -0.0000000     0.0000000    -0.0000339     4.58790
    56   192    -0.0001097     0.0001776     0.0000000     4.62640
    56   193     0.0000000     0.0000000     0.0195716     4.65480
    56   194    -0.0000000    -0.0000000    -0.0000068     4.67150
    56   195     0.0000777    -0.0001258     0.0000000     4.67380
    56   196     0.0000000    -0.0000000    -0.0000731     4.68170
    56   197    -0.0000000     0.0000000     0.0000001     4.69110
    56   198     0.0000269     0.0000165    -0.0000000     4.69580
    56   199     0.0000428    -0.0000690     0.0000000     4.70650
    56   200     0.0000000    -0.0000000    -0.0000288     4.74540
    57    57     0.0000000    -0.0000000     0.0000098     0.00000
    57    58     0.6359684     0.3928948     0.0000000     0.08100
    57    59    -0.0000000    -0.0000000     0.0014828     0.16440
    57    60     0.6045684     0.3731219     0.0000000     0.16560
    57    61    -0.0000000    -0.0000000    -0.0000000     0.20710
    57    62     0.0000000    -0.0000000     0.0000045     0.29200
    57    63    -0.0158916    -0.0098080    -0.0000000     0.38100
    57    64    -0.0002866     0.0004645     0.0000000     0.43270
    57    65     0.0000000    -0.0000000     0.0002877     0.45220
    57    66     0.0000000     0.0000000    -0.0539622     0.48790
    57    67     0.0000523     0.0000321     0.0000000     0.53500
    57    68    -0.0000000    -0.0000000    -0.0003081     0.53800
    57    69     0.0000000    -0.0000000    -0.0001681     0.62930
    57    70    -0.0001651     0.0002670     0.0000000     0.68590
    57    71    -0.0003059     0.0004945     0.0000000     0.73660
    57    72     0.0002772     0.0001712    -0.0000000     0.76190
    57    73     0.0000000    -0.0000000    -0.0000050     0.78980
    57    74     0.0000000    -0.0000000    -0.0000508     0.82540
    57    75    -0.0000340     0.0000542     0.0000000     0.86270
    57    76     0.0898957     0.0556223     0.0000000     0.86850
    57    77    -0.0085650     0.0133538     0.0000000     0.86960
    57    78    -0.0000000     0.0000000     0.1173600     0.97700
    57    79    -0.0000000     0.0000000     0.0000080     0.97880
    57    80     0.0000000    -0.0000000    -0.0544876     1.04290
    57    81     0.0000000    -0.0000000    -0.0983291     1.12420
    57    82    -0.0001848     0.0002997     0.0000000     1.19100
    57    83    -0.0000000     0.0000000     0.0000560     1.24280
    57    84    -0.0000000     0.0000000     0.0000001     1.26080
    57    85     0.0019198     0.0011876    -0.0000000     1.26140
    57    86    -0.0000000    -0.0000000     0.0000067     1.26220
    57    87    -0.0000171     0.0000533     0.0000000     1.26250
    57    88     0.3026579     0.1869974    -0.0000000     1.27250
    57    89    -0.0213456     0.0345400     0.0000000     1.30140
    57    90     0.0000000     0.0000000     0.0000000     1.38540
    57    91     0.0000000    -0.0000000    -0.3891844     1.43620
    57    92     0.0010087     0.0006570     0.0000000     1.44490
    57    93    -0.0004622     0.0006309     0.0000000     1.44520
    57    94    -0.0000000     0.0000000    -0.0000005     1.51430
    57    95     0.0000000    -0.0000000    -1.2682510     1.55150
    57    96     0.1357319    -0.2196866     0.0000000     1.56450
    57    97     0.0005582     0.0003443     0.0000000     1.69960
    57    98     0.0000000     0.0000000    -0.0000133     1.73170
    57    99    -0.0000000    -0.0000000    -0.0000111     1.73500
    57   100    -0.0000000     0.0000000     0.0000012     1.75480
    57   101     0.0000000     0.0000000    -0.0000479     1.75950
    57   102     0.0000052     0.0000027     0.0000000     1.76220
    57   103    -0.0004210    -0.0002600     0.0000000     1.77780
    57   104     0.0002577    -0.0004174     0.0000000     1.82140
    57   105     0.0000000    -0.0000000    -0.0000913     1.86230
    57   106     0.0000000    -0.0000000    -0.0000381     1.96450
    57   107     0.0000000    -0.0000000    -0.0000106     2.04600
    57   108     0.0000046    -0.0000089     0.0000000     2.07340
    57   109    -0.0004144    -0.0002550    -0.0000000     2.07370
    57   110     0.0000000    -0.0000000    -0.0000002     2.08660
    57   111    -0.0000000     0.0000000    -0.0000001     2.09650
    57   112    -0.0000000     0.0000000     0.0000001     2.14420
    57   113     0.0014186    -0.0023493    -0.0000000     2.17940
    57   114     0.0000071    -0.0000115     0.0000000     2.19200
    57   115     0.0000000     0.0000000    -0.0000046     2.23320
    57   116    -0.0273625     0.0443267     0.0000000     2.29960
    57   117    -0.0000000    -0.0000000    -0.0174829     2.30790
    57   118    -0.0000000     0.0000000    -0.0004533     2.32450
    57   119    -0.0000000    -0.0000000     0.0406865     2.33010
    57   120    -0.1553475     0.2514457     0.0000000     2.33670
    57   121     0.0000000     0.0000000     0.0297564     2.38300
    57   122    -0.0215999    -0.0133409    -0.0000000     2.47780
    57   123     0.0000000     0.0000000    -0.0000424     2.49810
    57   124     0.0371134    -0.0600545     0.0000000     2.53770
    57   125     0.0000580     0.0000901    -0.0000000     2.53780
    57   126     0.0005072     0.0003160    -0.0000000     2.64760
    57   127     0.0170845     0.0105541    -0.0000000     2.64890
    57   128     0.0086112    -0.0139321     0.0000000     2.73080
    57   129     0.0000000     0.0000000    -0.0000000     2.76350
    57   130     0.0000000    -0.0000000    -0.0000002     2.77450
    57   131    -0.0928926    -0.0573953    -0.0000000     2.82380
    57   132     0.0000000     0.0000000    -0.0004294     2.84570
    57   133    -0.0008769    -0.0005443     0.0000000     2.85120
    57   134     0.3509133     0.2167936     0.0000000     3.01550
    57   135    -0.1821651     0.2947941    -0.0000000     3.03260
    57   136    -0.0019635     0.0031763    -0.0000000     3.04850
    57   137     0.0000000     0.0000000    -0.0026858     3.09420
    57   138    -0.0000000     0.0000000    -0.0000000     3.12240
    57   139    -0.2922064    -0.1805496    -0.0000000     3.12470
    57   140    -0.0000000     0.0000000     0.0000000     3.31820
    57   141    -0.0410102    -0.0253225    -0.0000000     3.32200
    57   142     0.0797180    -0.1288406    -0.0000000     3.34360
    57   143     0.0000000    -0.0000000    -0.0000195     3.34590
    57   144     0.0000163    -0.0000262    -0.0000000     3.35880
    57   145    -0.1604926    -0.0992354    -0.0000000     3.37440
    57   146    -0.0000000    -0.0000000     0.0001966     3.37600
    57   147     0.0000000    -0.0000000     0.0414018     3.43210
    57   148    -0.0811324     0.1313712     0.0000000     3.44100
    57   149    -0.0000000     0.0000000     0.0000000     3.48460
    57   150    -0.0134803     0.0218174    -0.0000000     3.49840
    57   151    -0.0150972     0.0245267     0.0000000     3.50820
    57   152     0.0001024     0.0000633     0.0000000     3.54030
    57   153    -0.0000000    -0.0000000    -0.0750337     3.58270
    57   154    -0.0935921    -0.0577555    -0.0000000     3.61520
    57   155     0.0000000     0.0000000    -0.0000430     3.61560
    57   156    -0.2345703     0.3797407    -0.0000000     3.65320
    57   157    -0.0002234    -0.0001381     0.0000000     3.69710
    57   158    -0.0017259     0.0027938    -0.0000000     3.70290
    57   159    -0.0000000    -0.0000000     0.0000357     3.72170
    57   160     0.1354583     0.0836948     0.0000000     3.75820
    57   161     0.0005627     0.0003483     0.0000000     3.77610
    57   162     0.0000138    -0.0000225     0.0000000     3.80140
    57   163     0.0010631     0.0006576     0.0000000     3.82220
    57   164     0.0000000    -0.0000000     0.0000000     3.85030
    57   165    -0.0000000    -0.0000000    -0.0000641     3.87950
    57   166     0.0003299     0.0002039     0.0000000     3.88970
    57   167    -0.0237991     0.0385047    -0.0000000     3.89090
    57   168    -0.0000000     0.0000000     0.9150793     3.89890
    57   169    -0.0579315    -0.0357867    -0.0000000     3.94390
    57   170     0.0222452    -0.0359390     0.0000000     3.96530
    57   171    -0.0041311     0.0066963    -0.0000000     3.97800
    57   172    -0.0327790     0.0530924    -0.0000000     3.97820
    57   173    -0.0042647    -0.0026127    -0.0000000     3.99150
    57   174     0.0000000    -0.0000000     0.0000000     4.03080
    57   175     0.0000748     0.0000463    -0.0000000     4.11500
    57   176     0.0213703    -0.0345631     0.0000000     4.13830
    57   177    -0.0000000     0.0000000     0.0003503     4.15390
    57   178     0.2982130     0.1842317     0.0000000     4.22730
    57   179     0.0000000     0.0000000     0.0000000     4.28430
    57   180    -0.0000000    -0.0000000    -0.0161067     4.32330
    57   181    -0.0000327     0.0000530    -0.0000000     4.33090
    57   182     0.0000000    -0.0000000     0.0000065     4.34130
    57   183     0.0000357     0.0000221     0.0000000     4.38160
    57   184     0.0891120     0.0550533    -0.0000000     4.42380
