 Note: The transition dipole moments reported below only correspond to spatial part, the spin part is not taken into account!

 Transition magnetic dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)
    60   164     0.0000032    -0.0000021     0.0000000     3.68470
    60   165     0.0058543    -0.0036289     0.0000000     3.71390
    60   166     0.0000000     0.0000000    -0.0000083     3.72410
    60   167     0.0000000     0.0000000    -0.0920418     3.72530
    60   168     0.0086651     0.0140309     0.0000000     3.73330
    60   169     0.0000000     0.0000000    -0.0003894     3.77830
    60   170     0.0000000     0.0000000     0.2848107     3.79970
    60   171     0.0000000     0.0000000     0.1229137     3.81240
    60   172     0.0000000     0.0000000     0.7913846     3.81260
    60   173     0.0000000     0.0000000    -0.0002027     3.82590
    60   174    -0.0000095     0.0000057     0.0000000     3.86510
    60   175     0.0000000     0.0000000    -0.0000014     3.94940
    60   176     0.0000000     0.0000000    -0.0715651     3.97270
    60   177    -0.0000161    -0.0000260     0.0000000     3.98820
    60   178     0.0000000     0.0000000    -0.0000168     4.06170
    60   179    -0.0000037     0.0000018     0.0000000     4.11870
    60   180     0.0107423     0.0173839     0.0000000     4.15770
    60   181     0.0000000     0.0000000    -0.0000364     4.16530
    60   182     0.0085730    -0.0052992     0.0000000     4.17570
    60   183     0.0000000     0.0000000    -0.0000006     4.21600
    60   184     0.0000000     0.0000000    -0.0000242     4.25820
    60   185     0.0000143    -0.0000103     0.0000000     4.26800
    60   186     0.0000000     0.0000000     0.0000115     4.31780
    60   187    -0.0129915    -0.0210412     0.0000000     4.32610
    60   188    -0.0002172    -0.0003523     0.0000000     4.34320
    60   189     0.0000000     0.0000000     0.0003029     4.34590
    60   190     0.0000350    -0.0000217     0.0000000     4.39930
    60   191     0.0000000     0.0000000     0.0000156     4.41450
    60   192    -0.0094067     0.0058120     0.0000000     4.45300
    60   193     0.0000000     0.0000000     0.0000019     4.48140
    60   194     0.0000000     0.0000000     0.0004158     4.49820
    60   195     0.0136065    -0.0084078     0.0000000     4.50040
    60   196     0.0000000     0.0000000    -0.0000337     4.50830
    60   197     0.0000000     0.0000000     0.0219309     4.51770
    60   198    -0.0598219    -0.0968162     0.0000000     4.52240
    60   199     0.0240675    -0.0148687     0.0000000     4.53310
    60   200     0.0000000     0.0000000    -0.0000026     4.57200
    61    61     0.0000000     0.0000000    -0.0000000     0.00000
    61    62     0.0000000     0.0000000     0.0000011     0.08490
    61    63     0.0000370    -0.0000234     0.0000000     0.17390
    61    64     0.0280608     0.0454102     0.0000000     0.22560
    61    65     0.0000000     0.0000000     0.1305128     0.24500
    61    66     0.0000000     0.0000000    -0.0008525     0.28080
    61    67    -0.0296968     0.0183795     0.0000000     0.32790
    61    68     0.0000000     0.0000000     0.1146636     0.33080
    61    69     0.0000000     0.0000000     0.4194448     0.42220
    61    70     0.1277134     0.2066177     0.0000000     0.47880
    61    71    -0.0056016    -0.0090563     0.0000000     0.52950
    61    72     0.0079200    -0.0048552     0.0000000     0.55480
    61    73     0.0000000     0.0000000     0.0000838     0.58270
    61    74     0.0000000     0.0000000    -0.0000154     0.61830
    61    75    -0.0975997    -0.1579838     0.0000000     0.65560
    61    76    -0.0006967     0.0004617     0.0000000     0.66140
    61    77    -0.0003440    -0.0005490     0.0000000     0.66240
    61    78     0.0000000     0.0000000     0.0000310     0.76990
    61    79     0.0000000     0.0000000     0.0000011     0.77160
    61    80     0.0000000     0.0000000    -0.0003412     0.83580
    61    81     0.0000000     0.0000000     0.0000888     0.91710
    61    82    -0.0007333    -0.0011869     0.0000000     0.98390
    61    83     0.0000000     0.0000000    -0.1547421     1.03570
    61    84     0.0000000     0.0000000     0.0000352     1.05370
    61    85     0.0310788    -0.0191086     0.0000000     1.05420
    61    86     0.0000000     0.0000000     0.0000020     1.05510
    61    87     0.0056826     0.0096520     0.0000000     1.05540
    61    88    -0.0000837     0.0000542     0.0000000     1.06540
    61    89    -0.0000035    -0.0000050     0.0000000     1.09430
    61    90     0.0000000     0.0000000    -0.0000041     1.17830
    61    91     0.0000000     0.0000000     0.0000187     1.22910
    61    92    -0.0142013     0.0093076     0.0000000     1.23780
    61    93     0.0065136     0.0091792     0.0000000     1.23810
    61    94     0.0000000     0.0000000     0.0000007     1.30720
    61    95     0.0000000     0.0000000     0.0001454     1.34440
    61    96     0.0000395     0.0000613     0.0000000     1.35740
    61    97     0.0098370    -0.0060763     0.0000000     1.49250
    61    98     0.0000000     0.0000000    -0.0001288     1.52450
    61    99     0.0000000     0.0000000     0.2425357     1.52790
    61   100     0.0000000     0.0000000    -0.0006186     1.54770
    61   101     0.0000000     0.0000000     0.8106313     1.55240
    61   102    -0.0082150     0.0050808     0.0000000     1.55510
    61   103    -0.0065451     0.0040327     0.0000000     1.57070
    61   104     0.0072247     0.0116922     0.0000000     1.61440
    61   105     0.0000000     0.0000000    -0.1284030     1.65520
    61   106     0.0000000     0.0000000     0.0000053     1.75740
    61   107     0.0000000     0.0000000     0.0000003     1.83890
    61   108    -0.0044525    -0.0074667     0.0000000     1.86630
    61   109     0.0221429    -0.0136281     0.0000000     1.86660
    61   110     0.0000000     0.0000000     0.0000052     1.87950
    61   111     0.0000000     0.0000000    -0.0000051     1.88930
    61   112     0.0000000     0.0000000     0.0000099     1.93710
    61   113    -0.0000347    -0.0000552     0.0000000     1.97230
    61   114     0.0135897     0.0219907     0.0000000     1.98490
    61   115     0.0000000     0.0000000     0.0000054     2.02610
    61   116    -0.0005192    -0.0008232     0.0000000     2.09250
    61   117     0.0000000     0.0000000    -0.0001101     2.10080
    61   118     0.0000000     0.0000000    -0.0026208     2.11730
    61   119     0.0000000     0.0000000    -0.0000468     2.12300
    61   120     0.0000958     0.0001536     0.0000000     2.12960
    61   121     0.0000000     0.0000000     0.0001496     2.17590
    61   122    -0.0000118     0.0000067     0.0000000     2.27070
    61   123     0.0000000     0.0000000    -0.2545896     2.29110
    61   124     0.0003133    -0.0001318     0.0000000     2.33060
    61   125     0.0538093    -0.0332425     0.0000000     2.33070
    61   126    -0.0126321     0.0078050     0.0000000     2.44060
    61   127     0.0007956    -0.0004922     0.0000000     2.44170
    61   128    -0.0000128    -0.0000204     0.0000000     2.52370
    61   129     0.0000000     0.0000000     0.0000434     2.55640
    61   130     0.0000000     0.0000000     0.0000028     2.56740
    61   131     0.0000321    -0.0000195     0.0000000     2.61660
    61   132     0.0000000     0.0000000     0.0189720     2.63860
    61   133     0.0301059    -0.0185978     0.0000000     2.64410
    61   134     0.0000128    -0.0000072     0.0000000     2.80840
    61   135    -0.0000693    -0.0001150     0.0000000     2.82550
    61   136    -0.0032029    -0.0051778     0.0000000     2.84140
    61   137     0.0000000     0.0000000    -0.0000608     2.88710
    61   138     0.0000000     0.0000000    -0.0000087     2.91520
    61   139     0.0000754    -0.0000447     0.0000000     2.91760
    61   140     0.0000000     0.0000000    -0.0000239     3.11110
    61   141     0.0000194    -0.0000011     0.0000000     3.11490
    61   142     0.0001713     0.0002775     0.0000000     3.13650
    61   143     0.0000000     0.0000000     0.0000008     3.13880
    61   144    -0.0698189    -0.1129990     0.0000000     3.15170
    61   145     0.0000775    -0.0000381     0.0000000     3.16730
    61   146     0.0000000     0.0000000     0.0043934     3.16890
    61   147     0.0000000     0.0000000    -0.0005334     3.22500
    61   148    -0.0000276    -0.0000480     0.0000000     3.23390
    61   149     0.0000000     0.0000000    -0.0000360     3.27750
    61   150    -0.0000050    -0.0000067     0.0000000     3.29130
    61   151    -0.0000263    -0.0000443     0.0000000     3.30110
    61   152    -0.0391618     0.0241985     0.0000000     3.33310
    61   153     0.0000000     0.0000000    -0.0002918     3.37560
    61   154    -0.0001934     0.0001202     0.0000000     3.40810
    61   155     0.0000000     0.0000000     0.0076571     3.40840
    61   156     0.0000253     0.0000418     0.0000000     3.44620
    61   157    -0.0016445     0.0010171     0.0000000     3.49000
    61   158    -0.0010223    -0.0016643     0.0000000     3.49580
    61   159     0.0000000     0.0000000    -0.0177577     3.51450
    61   160    -0.0000018     0.0000018     0.0000000     3.55110
    61   161    -0.0379174     0.0234748     0.0000000     3.56900
    61   162     0.1072874     0.1735933     0.0000000     3.59430
    61   163     0.0104162    -0.0064577     0.0000000     3.61510
    61   164     0.0000000     0.0000000     0.0000013     3.64320
    61   165     0.0000000     0.0000000     0.0000083     3.67240
    61   166     0.0270358    -0.0167015     0.0000000     3.68260
    61   167     0.0000277     0.0000527     0.0000000     3.68380
    61   168     0.0000000     0.0000000     0.0001378     3.69180
    61   169    -0.0000538     0.0000342     0.0000000     3.73680
    61   170     0.0000174     0.0000273     0.0000000     3.75820
    61   171     0.0009544     0.0015423     0.0000000     3.77090
    61   172    -0.0001342    -0.0002165     0.0000000     3.77110
    61   173    -0.0001307     0.0000805     0.0000000     3.78440
    61   174     0.0000000     0.0000000     0.0000073     3.82360
    61   175    -0.0028494     0.0017533     0.0000000     3.90790
    61   176     0.0000317     0.0000536     0.0000000     3.93120
    61   177     0.0000000     0.0000000    -0.0115418     3.94670
    61   178     0.0000582    -0.0000360     0.0000000     4.02020
    61   179     0.0000000     0.0000000    -0.0000021     4.07720
    61   180     0.0000000     0.0000000     0.0001985     4.11620
    61   181     0.0003010     0.0004841     0.0000000     4.12380
    61   182     0.0000000     0.0000000    -0.0000006     4.13420
    61   183    -0.0345828     0.0213667     0.0000000     4.17450
    61   184    -0.0000347     0.0000212     0.0000000     4.21670
    61   185     0.0000000     0.0000000     0.0000378     4.22650
    61   186     0.0000466    -0.0000305     0.0000000     4.27630
    61   187     0.0000000     0.0000000     0.0027424     4.28460
    61   188     0.0000000     0.0000000    -0.0838072     4.30170
    61   189    -0.0088553    -0.0143261     0.0000000     4.30440
    61   190     0.0000000     0.0000000     0.0000265     4.35780
    61   191     0.0000456    -0.0000292     0.0000000     4.37300
    61   192     0.0000000     0.0000000     0.0000108     4.41150
    61   193    -0.0122640     0.0075724     0.0000000     4.43990
    61   194     0.0038670     0.0062583     0.0000000     4.45670
    61   195     0.0000000     0.0000000     0.0000041     4.45890
    61   196     0.0000344    -0.0000208     0.0000000     4.46680
    61   197     0.0000098     0.0000295     0.0000000     4.47620
    61   198     0.0000000     0.0000000    -0.0001716     4.48090
    61   199     0.0000000     0.0000000    -0.0000003     4.49160
    61   200    -0.0000351     0.0000199     0.0000000     4.53050
    62    62     0.0000000     0.0000000     0.0000000     0.00000
    62    63     0.0001067    -0.0000624     0.0000000     0.08900
    62    64     0.0002576     0.0004214     0.0000000     0.14070
    62    65     0.0000000     0.0000000     0.0001131     0.16010
    62    66     0.0000000     0.0000000    -0.0584340     0.19590
    62    67     0.0000236    -0.0000146     0.0000000     0.24300
    62    68     0.0000000     0.0000000    -0.0004146     0.24590
    62    69     0.0000000     0.0000000    -0.0001487     0.33730
    62    70     0.0000756     0.0001206     0.0000000     0.39390
    62    71     0.0001012     0.0001692     0.0000000     0.44460
    62    72    -0.0001276     0.0000836     0.0000000     0.46990
    62    73     0.0000000     0.0000000    -0.0000678     0.49780
    62    74     0.0000000     0.0000000    -0.0001272     0.53340
    62    75     0.0000476     0.0000875     0.0000000     0.57070
    62    76     0.0007087    -0.0004954     0.0000000     0.57650
    62    77     0.0033371     0.0053709     0.0000000     0.57750
    62    78     0.0000000     0.0000000    -0.3776412     0.68500
    62    79     0.0000000     0.0000000    -0.0000640     0.68670
    62    80     0.0000000     0.0000000    -0.3219510     0.75090
    62    81     0.0000000     0.0000000     0.0100200     0.83220
    62    82    -0.0002125    -0.0003416     0.0000000     0.89900
    62    83     0.0000000     0.0000000    -0.0000240     0.95080
    62    84     0.0000000     0.0000000    -0.0000013     0.96880
    62    85     0.0031382    -0.0019388     0.0000000     0.96930
    62    86     0.0000000     0.0000000     0.0000022     0.97020
    62    87     0.0000191    -0.0000435     0.0000000     0.97050
    62    88     0.5489477    -0.3391680     0.0000000     0.98050
    62    89     0.0161471     0.0261407     0.0000000     1.00940
    62    90     0.0000000     0.0000000    -0.0000001     1.09340
    62    91     0.0000000     0.0000000     0.0838705     1.14420
    62    92    -0.0005059     0.0002563     0.0000000     1.15290
    62    93    -0.0006360    -0.0010660     0.0000000     1.15320
    62    94     0.0000000     0.0000000    -0.0000008     1.22230
    62    95     0.0000000     0.0000000     0.6709198     1.25950
    62    96     0.2146995     0.3475345     0.0000000     1.27250
    62    97    -0.0004547     0.0002848     0.0000000     1.40760
    62    98     0.0000000     0.0000000    -0.0000025     1.43960
    62    99     0.0000000     0.0000000    -0.0000225     1.44300
    62   100     0.0000000     0.0000000     0.0000033     1.46280
    62   101     0.0000000     0.0000000    -0.0001540     1.46750
    62   102    -0.0003461     0.0002170     0.0000000     1.47020
    62   103    -0.0007821     0.0004930     0.0000000     1.48580
    62   104    -0.0003039    -0.0004945     0.0000000     1.52950
    62   105     0.0000000     0.0000000     0.0000463     1.57030
    62   106     0.0000000     0.0000000    -0.0000132     1.67250
    62   107     0.0000000     0.0000000    -0.0000067     1.75400
    62   108     0.0000137     0.0000271     0.0000000     1.78140
    62   109    -0.0003241     0.0002052     0.0000000     1.78170
    62   110     0.0000000     0.0000000    -0.0000003     1.79460
    62   111     0.0000000     0.0000000    -0.0000003     1.80440
    62   112     0.0000000     0.0000000     0.0000007     1.85220
    62   113     0.0153978     0.0249808     0.0000000     1.88740
    62   114     0.0000220     0.0000346     0.0000000     1.90000
    62   115     0.0000000     0.0000000     0.0000011     1.94120
    62   116     0.0048319     0.0077723     0.0000000     2.00760
    62   117     0.0000000     0.0000000     0.0049959     2.01590
    62   118     0.0000000     0.0000000     0.0005235     2.03240
    62   119     0.0000000     0.0000000     0.0118793     2.03810
    62   120     0.0232433     0.0376262     0.0000000     2.04470
    62   121     0.0000000     0.0000000    -0.0010265     2.09100
    62   122    -0.0042986     0.0026621     0.0000000     2.18580
    62   123     0.0000000     0.0000000     0.0000864     2.20620
    62   124     0.0221057     0.0357846     0.0000000     2.24570
    62   125    -0.0001583    -0.0001622     0.0000000     2.24580
    62   126    -0.0001880     0.0001136     0.0000000     2.35570
    62   127    -0.0088969     0.0054962     0.0000000     2.35680
    62   128     0.0120412     0.0194851     0.0000000     2.43880
    62   129     0.0000000     0.0000000     0.0000002     2.47150
    62   130     0.0000000     0.0000000    -0.0000021     2.48250
    62   131    -0.0503558     0.0311124     0.0000000     2.53170
    62   132     0.0000000     0.0000000     0.0001976     2.55370
    62   133     0.0005631    -0.0003473     0.0000000     2.55920
    62   134     0.1900303    -0.1174492     0.0000000     2.72350
    62   135    -0.1021850    -0.1653037     0.0000000     2.74060
    62   136     0.0011723     0.0019068     0.0000000     2.75650
    62   137     0.0000000     0.0000000    -0.0156527     2.80220
    62   138     0.0000000     0.0000000     0.0000003     2.83030
    62   139     0.1130786    -0.0698779     0.0000000     2.83270
    62   140     0.0000000     0.0000000     0.0000003     3.02620
    62   141    -0.0046901     0.0029240     0.0000000     3.03000
    62   142     0.2132193     0.3455850     0.0000000     3.05160
    62   143     0.0000000     0.0000000    -0.0000175     3.05390
    62   144     0.0001925     0.0002766     0.0000000     3.06680
    62   145     0.3998536    -0.2467878     0.0000000     3.08240
    62   146     0.0000000     0.0000000    -0.0000685     3.08400
    62   147     0.0000000     0.0000000     0.1194742     3.14010
    62   148     0.1265682     0.2048206     0.0000000     3.14900
    62   149     0.0000000     0.0000000     0.0000407     3.19260
    62   150    -0.0186919    -0.0302338     0.0000000     3.20640
    62   151    -0.0253920    -0.0411836     0.0000000     3.21620
    62   152    -0.0002044     0.0001260     0.0000000     3.24820
    62   153     0.0000000     0.0000000    -0.4886568     3.29070
    62   154    -0.0507836     0.0313579     0.0000000     3.32320
    62   155     0.0000000     0.0000000     0.0000727     3.32350
    62   156     0.0883583     0.1431188     0.0000000     3.36130
    62   157    -0.0000623     0.0000358     0.0000000     3.40510
    62   158     0.0006249     0.0010054     0.0000000     3.41090
    62   159     0.0000000     0.0000000    -0.0001721     3.42960
    62   160    -0.0303978     0.0188390     0.0000000     3.46620
    62   161    -0.0002527     0.0001557     0.0000000     3.48410
    62   162    -0.0000256    -0.0000417     0.0000000     3.50940
    62   163    -0.0006722     0.0004184     0.0000000     3.53020
    62   164     0.0000000     0.0000000     0.0000000     3.55830
    62   165     0.0000000     0.0000000     0.0000082     3.58750
    62   166    -0.0003288     0.0002134     0.0000000     3.59770
    62   167     0.0185853     0.0300754     0.0000000     3.59890
    62   168     0.0000000     0.0000000     0.2409091     3.60690
    62   169     0.0066642    -0.0041236     0.0000000     3.65190
    62   170     0.0105168     0.0170595     0.0000000     3.67330
    62   171    -0.0023075    -0.0037359     0.0000000     3.68600
    62   172    -0.0146634    -0.0236896     0.0000000     3.68620
    62   173    -0.1495357     0.0924114     0.0000000     3.69950
    62   174     0.0000000     0.0000000    -0.0000002     3.73870
    62   175     0.0003394    -0.0002101     0.0000000     3.82300
    62   176     0.0186739     0.0302122     0.0000000     3.84630
    62   177     0.0000000     0.0000000    -0.0001760     3.86180
    62   178     0.5144507    -0.3178049     0.0000000     3.93530
    62   179     0.0000000     0.0000000    -0.0000002     3.99230
    62   180     0.0000000     0.0000000     0.0089557     4.03130
    62   181     0.0000273     0.0000441     0.0000000     4.03890
    62   182     0.0000000     0.0000000     0.0000085     4.04930
    62   183    -0.0001351     0.0000831     0.0000000     4.08960
    62   184    -0.0992785     0.0612976     0.0000000     4.13180
    62   185     0.0000000     0.0000000     0.0000016     4.14160
    62   186     0.2976050    -0.1838846     0.0000000     4.19140
    62   187     0.0000000     0.0000000    -0.0249873     4.19970
    62   188     0.0000000     0.0000000    -0.0003936     4.21680
    62   189    -0.0001742    -0.0004166     0.0000000     4.21950
    62   190     0.0000000     0.0000000    -0.0000005     4.27290
    62   191    -0.0525581     0.0324888     0.0000000     4.28810
    62   192     0.0000000     0.0000000    -0.0000143     4.32660
    62   193     0.0000231    -0.0000143     0.0000000     4.35500
    62   194    -0.0001062    -0.0000304     0.0000000     4.37180
    62   195     0.0000000     0.0000000     0.0000106     4.37400
    62   196    -0.1050458     0.0649042     0.0000000     4.38190
    62   197    -0.0078159    -0.0126599     0.0000000     4.39130
    62   198     0.0000000     0.0000000    -0.2371993     4.39600
    62   199     0.0000000     0.0000000     0.0000115     4.40670
    62   200     0.0579157    -0.0357889     0.0000000     4.44560
    63    63     0.0000000     0.0000000    -0.0000000     0.00000
    63    64     0.0000000     0.0000000    -0.0006253     0.05170
    63    65    -0.0004540    -0.0007362     0.0000000     0.07110
    63    66     0.1017164     0.1647418     0.0000000     0.10690
    63    67     0.0000000     0.0000000    -0.0000005     0.15400
    63    68     0.0005416     0.0008761     0.0000000     0.15690
    63    69     0.0003559     0.0005716     0.0000000     0.24830
    63    70     0.0000000     0.0000000    -0.0001254     0.30490
    63    71     0.0000000     0.0000000    -0.0012299     0.35560
    63    72     0.0000000     0.0000000     0.0000004     0.38090
    63    73    -0.0196594     0.0122025     0.0000000     0.40880
    63    74     0.1160777    -0.0716031     0.0000000     0.44440
    63    75     0.0000000     0.0000000    -0.0031307     0.48170
    63    76     0.0000000     0.0000000    -0.0031038     0.48750
    63    77     0.0000000     0.0000000     0.9418442     0.48850
    63    78    -0.0012095    -0.0019266     0.0000000     0.59600
    63    79     0.0000657    -0.0000394     0.0000000     0.59770
    63    80     0.0056695     0.0091925     0.0000000     0.66190
    63    81     0.0204540     0.0331228     0.0000000     0.74320
    63    82     0.0000000     0.0000000    -0.0000551     0.81000
    63    83    -0.0000478    -0.0000785     0.0000000     0.86180
    63    84     0.0002117    -0.0001305     0.0000000     0.87980
    63    85     0.0000000     0.0000000    -0.0000038     0.88030
    63    86     0.0122338    -0.0075626     0.0000000     0.88120
    63    87     0.0000000     0.0000000     0.0003734     0.88150
    63    88     0.0000000     0.0000000    -0.0000012     0.89150
    63    89     0.0000000     0.0000000    -0.1189148     0.92040
    63    90    -0.0003118     0.0001890     0.0000000     1.00440
    63    91     0.0002666     0.0004330     0.0000000     1.05520
    63    92     0.0000000     0.0000000     0.0000014     1.06390
    63    93     0.0000000     0.0000000    -0.0001231     1.06420
    63    94     0.7545139    -0.4661747     0.0000000     1.13330
    63    95     0.0113704     0.0184115     0.0000000     1.17050
    63    96     0.0000000     0.0000000     0.0349021     1.18350
    63    97     0.0000000     0.0000000     0.0000022     1.31860
    63    98    -0.0322622     0.0199368     0.0000000     1.35060
    63    99    -0.0000229    -0.0000232     0.0000000     1.35400
    63   100    -0.0006698     0.0004136     0.0000000     1.37380
    63   101    -0.0000055    -0.0000064     0.0000000     1.37850
    63   102     0.0000000     0.0000000    -0.0000003     1.38120
    63   103     0.0000000     0.0000000    -0.0000010     1.39680
    63   104     0.0000000     0.0000000    -0.0001754     1.44050
    63   105    -0.0000388    -0.0000630     0.0000000     1.48130
    63   106     0.0313751    -0.0193775     0.0000000     1.58350
    63   107    -0.0394933     0.0244056     0.0000000     1.66500
    63   108     0.0000000     0.0000000    -0.0003348     1.69240
    63   109     0.0000000     0.0000000     0.0000023     1.69270
    63   110    -0.0000073     0.0000028     0.0000000     1.70560
    63   111     0.0001648    -0.0000995     0.0000000     1.71540
    63   112     0.0002202    -0.0001384     0.0000000     1.76320
    63   113     0.0000000     0.0000000     0.0156436     1.79840
    63   114     0.0000000     0.0000000    -0.0001667     1.81100
    63   115     0.0068028    -0.0042019     0.0000000     1.85220
    63   116     0.0000000     0.0000000    -0.2059088     1.91860
    63   117     0.0033725     0.0054563     0.0000000     1.92690
    63   118     0.0001877     0.0003037     0.0000000     1.94340
    63   119     0.0025654     0.0041569     0.0000000     1.94910
    63   120     0.0000000     0.0000000    -0.0301602     1.95570
    63   121     0.0307232     0.0497297     0.0000000     2.00200
    63   122     0.0000000     0.0000000    -0.0000088     2.09680
    63   123     0.0000828     0.0001337     0.0000000     2.11720
    63   124     0.0000000     0.0000000    -0.0461804     2.15670
    63   125     0.0000000     0.0000000     0.0002550     2.15680
    63   126     0.0000000     0.0000000    -0.0000005     2.26670
    63   127     0.0000000     0.0000000    -0.0000012     2.26780
    63   128     0.0000000     0.0000000    -0.1193128     2.34980
    63   129    -0.0000193     0.0000118     0.0000000     2.38250
    63   130    -0.0000081     0.0000051     0.0000000     2.39350
    63   131     0.0000000     0.0000000     0.0000086     2.44270
    63   132     0.0001172     0.0001896     0.0000000     2.46470
    63   133     0.0000000     0.0000000     0.0000009     2.47020
    63   134     0.0000000     0.0000000    -0.0000033     2.63450
    63   135     0.0000000     0.0000000    -0.0099723     2.65160
    63   136     0.0000000     0.0000000     0.0008709     2.66750
    63   137     0.0011839     0.0019123     0.0000000     2.71320
    63   138    -0.0002386     0.0001485     0.0000000     2.74130
    63   139     0.0000000     0.0000000     0.0000045     2.74370
    63   140     0.0000801    -0.0000474     0.0000000     2.93720
    63   141     0.0000000     0.0000000     0.0000143     2.94100
    63   142     0.0000000     0.0000000     0.0159100     2.96260
    63   143    -0.0127441     0.0078697     0.0000000     2.96490
    63   144     0.0000000     0.0000000     0.0000919     2.97780
    63   145     0.0000000     0.0000000     0.0000127     2.99340
    63   146     0.0000611     0.0000991     0.0000000     2.99500
    63   147     0.0469985     0.0760528     0.0000000     3.05110
    63   148     0.0000000     0.0000000    -0.0425214     3.06000
    63   149    -0.0000411     0.0000488     0.0000000     3.10360
    63   150     0.0000000     0.0000000    -0.1131255     3.11740
    63   151     0.0000000     0.0000000    -0.0076903     3.12720
    63   152     0.0000000     0.0000000    -0.0000013     3.15920
    63   153    -0.0231239    -0.0374128     0.0000000     3.20170
    63   154     0.0000000     0.0000000    -0.0000212     3.23420
    63   155    -0.0000647    -0.0001055     0.0000000     3.23450
    63   156     0.0000000     0.0000000    -0.0294623     3.27230
    63   157     0.0000000     0.0000000     0.0000032     3.31610
    63   158     0.0000000     0.0000000    -0.0002472     3.32190
    63   159    -0.0000970    -0.0001570     0.0000000     3.34060
    63   160     0.0000000     0.0000000     0.0000002     3.37720
    63   161     0.0000000     0.0000000    -0.0000055     3.39510
    63   162     0.0000000     0.0000000    -0.0000531     3.42040
    63   163     0.0000000     0.0000000     0.0000172     3.44120
    63   164     0.0000761    -0.0000469     0.0000000     3.46930
    63   165     0.0609015    -0.0376085     0.0000000     3.49850
    63   166     0.0000000     0.0000000    -0.0000479     3.50870
    63   167     0.0000000     0.0000000    -0.0609784     3.50990
    63   168     0.0963873     0.1559701     0.0000000     3.51790
    63   169     0.0000000     0.0000000    -0.0000783     3.56290
    63   170     0.0000000     0.0000000     0.0933626     3.58430
    63   171     0.0000000     0.0000000     0.0139491     3.59700
    63   172     0.0000000     0.0000000     0.0893921     3.59720
    63   173     0.0000000     0.0000000    -0.0000334     3.61050
    63   174     0.0000616    -0.0000378     0.0000000     3.64970
    63   175     0.0000000     0.0000000    -0.0000123     3.73400
    63   176     0.0000000     0.0000000    -0.3451480     3.75730
    63   177    -0.0000700    -0.0001126     0.0000000     3.77280
    63   178     0.0000000     0.0000000     0.0000047     3.84630
    63   179    -0.0000321     0.0000203     0.0000000     3.90330
    63   180     0.0021789     0.0035239     0.0000000     3.94230
    63   181     0.0000000     0.0000000    -0.0000187     3.94990
    63   182     0.0016879    -0.0010417     0.0000000     3.96030
    63   183     0.0000000     0.0000000     0.0000029     4.00060
    63   184     0.0000000     0.0000000     0.0000057     4.04280
    63   185     0.0001191    -0.0000783     0.0000000     4.05260
    63   186     0.0000000     0.0000000     0.0000033     4.10240
    63   187    -0.0288026    -0.0466258     0.0000000     4.11070
    63   188    -0.0005302    -0.0008590     0.0000000     4.12780
    63   189     0.0000000     0.0000000    -0.0002370     4.13050
    63   190    -0.0000448     0.0000279     0.0000000     4.18390
    63   191     0.0000000     0.0000000    -0.0000014     4.19910
    63   192     0.0049259    -0.0030438     0.0000000     4.23760
    63   193     0.0000000     0.0000000    -0.0000023     4.26600
    63   194     0.0000000     0.0000000     0.0000051     4.28280
    63   195    -0.0047316     0.0029258     0.0000000     4.28500
    63   196     0.0000000     0.0000000    -0.0000028     4.29290
    63   197     0.0000000     0.0000000     0.0241235     4.30230
    63   198    -0.0039309    -0.0063587     0.0000000     4.30700
    63   199    -0.0092567     0.0057243     0.0000000     4.31770
    63   200     0.0000000     0.0000000    -0.0000013     4.35660
    64    64     0.0000000     0.0000000     0.0000000     0.00000
    64    65     0.0021655    -0.0013520     0.0000000     0.01940
    64    66     0.0001567    -0.0000972     0.0000000     0.05520
    64    67     0.0000000     0.0000000    -0.9419630     0.10230
    64    68    -0.0086499     0.0053596     0.0000000     0.10520
    64    69    -0.0437005     0.0270015     0.0000000     0.19660
    64    70     0.0000000     0.0000000     0.0000596     0.25320
    64    71     0.0000000     0.0000000     0.0000752     0.30390
    64    72     0.0000000     0.0000000     0.3571721     0.32920
    64    73     0.0000577     0.0000966     0.0000000     0.35710
    64    74    -0.0000568    -0.0000917     0.0000000     0.39270
    64    75     0.0000000     0.0000000     0.0000529     0.43000
    64    76     0.0000000     0.0000000    -0.0000822     0.43580
    64    77     0.0000000     0.0000000     0.0000003     0.43680
    64    78     0.0000422    -0.0000262     0.0000000     0.54430
    64    79     0.0056388     0.0091234     0.0000000     0.54600
    64    80     0.0000283    -0.0000174     0.0000000     0.61020
    64    81     0.0000224    -0.0000138     0.0000000     0.69150
    64    82     0.0000000     0.0000000     0.0000272     0.75830
    64    83    -0.0470263     0.0290575     0.0000000     0.81010
    64    84     0.0102934     0.0166397     0.0000000     0.82810
    64    85     0.0000000     0.0000000    -0.0144547     0.82860
    64    86    -0.0002178    -0.0003520     0.0000000     0.82950
    64    87     0.0000000     0.0000000     0.0001083     0.82980
    64    88     0.0000000     0.0000000     0.0001564     0.83980
    64    89     0.0000000     0.0000000     0.0000005     0.86870
    64    90    -0.0037717    -0.0061045     0.0000000     0.95270
    64    91     0.0000900    -0.0000559     0.0000000     1.00350
    64    92     0.0000000     0.0000000    -0.2457879     1.01220
    64    93     0.0000000     0.0000000     0.0101314     1.01250
